id,user,fullname,url,timestamp,replies,likes,retweets,text
1714637407015,KatieePCrypto,KatieePCrypto.pls,,2024-04-24T15:00:53.000Z,47,659,112,Hong Kong #ETH ETF is officially approved. Begins trading April 30th!LETS GO!ETH pump pending.#PulseChain is a leverage play on ETH.
1714637408066,rektcapital,Rekt Capital,,2024-04-24T15:00:32.000Z,36,482,153,"#BTC Because of the most recent Weekly Close, this $65600 level is by default a resistanceWhich is why Bitcoin needs to reclaim this level as support this week to change thatBut at the moment, Bitcoin is struggling to do thatLots can still change however, we are onlyShow more"
1714637409120,BitcoinNewsCom,Bitcoin News,,2024-04-24T14:30:00.000Z,24,472,116,"NEW:  Australia has over 1,000 active #Bitcoin ATMs, placing it among the top 3 countries for #BTC ATM availability, alongside the  US and  Canada "
1714637410195,rektcapital,Rekt Capital,,2024-04-24T12:25:19.000Z,92,894,293,#BTCSince the November 2022 Bear Market Bottom...Bitcoin has experienced the following retraces:• -23% (February 2023) lasting 21 days• -21% (April/May 2023) lasting 63 days• -22% (July/September 2023) lasting 63 days• -21% (January 2024) lasting 14 days• -18%Show more
1714637422286,natbrunell,Natalie Brunell ,,2024-04-24T15:05:27.000Z,90,603,99,".@cvpayne make sure to ask @PeterSchiff about his regret of not buying #Bitcoin the next time he joins your show. New episode with Peter on #gold, #BTC and #macro drops tomorrow! Subscribe  http://Youtube.com/nataliebrunell"
1714637423345,rektcapital,Rekt Capital,,2024-04-24T15:01:20.000Z,122,1468,500,#BTC When you zoom outYou won't be in doubt$BTC #BitcoinHalving #Bitcoin
1714637429411,KatieePCrypto,KatieePCrypto.pls,,2024-04-24T15:00:53.000Z,47,659,112,Hong Kong #ETH ETF is officially approved. Begins trading April 30th!LETS GO!ETH pump pending.#PulseChain is a leverage play on ETH.
1714637430504,rektcapital,Rekt Capital,,2024-04-24T15:00:32.000Z,36,482,153,"#BTC Because of the most recent Weekly Close, this $65600 level is by default a resistanceWhich is why Bitcoin needs to reclaim this level as support this week to change thatBut at the moment, Bitcoin is struggling to do thatLots can still change however, we are onlyShow more"
1714637431559,BitcoinNewsCom,Bitcoin News,,2024-04-24T14:30:00.000Z,24,472,116,"NEW:  Australia has over 1,000 active #Bitcoin ATMs, placing it among the top 3 countries for #BTC ATM availability, alongside the  US and  Canada "
1714637432613,rektcapital,Rekt Capital,,2024-04-24T12:25:19.000Z,92,894,293,#BTCSince the November 2022 Bear Market Bottom...Bitcoin has experienced the following retraces:• -23% (February 2023) lasting 21 days• -21% (April/May 2023) lasting 63 days• -22% (July/September 2023) lasting 63 days• -21% (January 2024) lasting 14 days• -18%Show more
1714637433678,BitcoinMagazine,Bitcoin Magazine,,2024-04-24T12:17:16.000Z,219,6089,1455,JUST IN:  230 billion Harvest Fund’s #BTC ETF will begin trading on 30 April with a 0% fee.Bitcoin ETF fee wars begin in Hong Kong 
1714637434731,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-24T10:29:06.000Z,64,1511,267,Opt out. #BTC
1714637435793,naiivememe,naiive,,2024-04-24T10:21:32.000Z,48,1544,231,Buy $16 #BTC per day = 0.1 BTC per year
1714637436863,Washigorira,Titan of Crypto,,2024-04-24T10:03:24.000Z,162,1825,440,"#Bitcoin $115,000 sooner than everybody expect?Last time LMACD crossed bullish on the daily timeframe It went up 75%! LMACD just crossed bullish.If #BTC were to go up 75% again that would put its price to the target of $115k.  "
1714637437935,rektcapital,Rekt Capital,,2024-04-24T09:44:33.000Z,129,1696,526,"#BTC3 Phases of The Bitcoin Halving1. Final Pre-Halving RetraceThe Pre-Halving Retrace has already occurred and is in the booksHowever in this cycle Bitcoin produced two Pre-Halving Retraces: -18% in March and another -18% pullback this AprilIn previous cycles, this…Show more"
1714637438990,rektcapital,Rekt Capital,,2024-04-24T09:37:25.000Z,134,1152,343,"#BTCHere is a full list of all the pullbacks Bitcoin has performed throughout this cycle, dating to the Bear Market Bottom of 2022:• -23% (February 2023)• -21% (April/May 2023)• -22% (July/September 2023)• -21% (January 2024)• -18% (March 2024)• -18% (April…Show more"
1714637451090,Washigorira,Titan of Crypto,,2024-04-24T10:03:24.000Z,162,1825,440,"#Bitcoin $115,000 sooner than everybody expect?Last time LMACD crossed bullish on the daily timeframe It went up 75%! LMACD just crossed bullish.If #BTC were to go up 75% again that would put its price to the target of $115k.  "
1714637452169,rektcapital,Rekt Capital,,2024-04-24T09:44:33.000Z,129,1696,526,"#BTC3 Phases of The Bitcoin Halving1. Final Pre-Halving RetraceThe Pre-Halving Retrace has already occurred and is in the booksHowever in this cycle Bitcoin produced two Pre-Halving Retraces: -18% in March and another -18% pullback this AprilIn previous cycles, this…Show more"
1714637453260,rektcapital,Rekt Capital,,2024-04-24T09:37:25.000Z,134,1152,343,"#BTCHere is a full list of all the pullbacks Bitcoin has performed throughout this cycle, dating to the Bear Market Bottom of 2022:• -23% (February 2023)• -21% (April/May 2023)• -22% (July/September 2023)• -21% (January 2024)• -18% (March 2024)• -18% (April…Show more"
1714637454420,rektcapital,Rekt Capital,,2024-04-24T09:31:01.000Z,63,775,194,"#BTC Bitcoin has produced Re-Accumulation Ranges at the Halving beforeAlso, this is now the fifth Re-Accumulation Range that $BTC has produced throughout this cycleA period of consolidation awaitsHowever it will precede Parabolic Upside (green)#BitcoinHalving #BitcoinShow more"
1714637455487,Washigorira,Titan of Crypto,,2024-04-24T09:00:09.000Z,64,518,115,"#AltcoinsCrypto exchanges witnessed an outflow of over 260,000 #ETH equivalent to more than $781 million within the past 7 days.It’s time for #Ethereum shine. "
1714637456564,naiivememe,naiive,,2024-04-24T08:42:44.000Z,50,1057,128,My Plan B if #BTC not gonna make it
1714637457648,dsjcrypto,DSJ,,2024-04-24T07:41:55.000Z,24,1243,81,3260 now!$ETH @ETH #ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptohttps://t.me/dsjxcrypto/112
1714637458712,KevinSvenson_,Kevin Svenson,,2024-04-24T05:50:55.000Z,139,1308,419,#BITCOIN  | Daily MACD#BTC's Daily MACD is now 𓄀 positive for the first time since March 15th ... Jan 29th was the last time we had a significant cross up ➶ on the daily MACD.𓄀 ?
1714637459800,naiivememe,naiive,,2024-04-24T04:23:57.000Z,30,663,58,#BTC People who bought at 17K and never post anything
1714637460872,Bluntz_Capital,Bluntz,,2024-04-24T02:52:36.000Z,111,982,115,#BTC gagging for a breakout soon.probs sideways until the burger session starts again but once we clear 67k i think the whole market flies
